************************************************************************************************************************************************

2020-08-16 23:15:47
Starting photon ID training BDT

inFilePath	=	/hdfs/cms/user/wadud/anTGC/BDTdata/mergedSamplesShuffled.root
saveDir		=	/local/cms/user/wadud/aNTGCmet/aNTGC_analysis/phoIDstudy/BDT/data/trainingEta0p1/
inTreeName	=	fullEB_Tree
chunksize	=	2000000
logFile		=	/local/cms/user/wadud/aNTGCmet/aNTGC_analysis/phoIDstudy/BDT/data/trainingEta0p1//trainWithTune_2020_08_16_23_15_47.log

BDT input features (17) :
['phoE1x3OESCrFull5x5', 'phoE2ndOE3x3Full5x5', 'phoE2ndOESCrFull5x5', 'phoE2ndOEmaxFull5x5', 'phoE2x5OESCrFull5x5', 'phoE5x5OESCrFull5x5', 'phoEmaxOE3x3Full5x5', 'phoEmaxOESCrFull5x5', 'phoEtaWOPhiWFull5x5', 'phoEtaWidth', 'phoPhiWidth', 'phoR9Full5x5', 'phoS4Full5x5', 'phoSieieOSipipFull5x5', 'phoSigmaIEtaIEta', 'phoSigmaIEtaIPhi', 'phoSigmaIPhiIPhi']



Training with params:
{'eval_metric': 'auc', 'sampling_method': 'uniform', 'alpha': 0.01, 'tree_method': 'exact', 'booster': 'gbtree', 'colsample_bytree': 0.5, 'verbosity': 1, 'nthread': -1, 'min_child_weight': 1.8, 'predictor': 'cpu_predictor', 'subsample': 0.5, 'eta': 0.1, 'objective': 'binary:logistic', 'max_depth': 22, 'gamma': 0.05}




Total data:
Total Events	=	2000000 (B/S= 1672280 / 327720 = 5.10)
BackgroundSumW/SignalSumW 	=	118920104.000000 / 962626.812500	=	123.537079
BackgroundSumPtEtaW/SignalSumPtEtaW 	=	118959856.000000 / 962626.812500	=	123.578377

Training data:
Total Events	=	819550 (B/S= 684955 / 134595 = 5.09)
BackgroundSumW/SignalSumW 	=	48728768.000000 / 396644.968750	=	122.852356
BackgroundSumPtEtaW/SignalSumPtEtaW 	=	48750264.000000 / 396644.968750	=	122.906548

Validation data:
Total Events	=	579872 (B/S= 485148 / 94724 = 5.12)
BackgroundSumW/SignalSumW 	=	34831516.000000 / 277818.906250	=	125.374893
BackgroundSumPtEtaW/SignalSumPtEtaW 	=	34816180.000000 / 277818.906250	=	125.319695

Test data:
Total Events	=	600578 (B/S= 502177 / 98401 = 5.10)
BackgroundSumW/SignalSumW 	=	35359820.000000 / 288163.031250	=	122.707687
BackgroundSumPtEtaW/SignalSumPtEtaW 	=	35393416.000000 / 288163.031250	=	122.824280


[0]	train-auc:0.996117	test-auc:0.993527	validation-auc:0.993337
            0.957121, 
            0.958231, 
            0.95868, 
            0.958727, 
            0.958875, 
            0.959645, 
            0.960365, 
            0.960964, 
            0.96145, 
            0.962312, 
            0.962448, 
            0.962677, 
            0.963057, 
            0.963366, 
            0.963781, 
            0.963785, 
            0.964297, 
            0.964894, 
            0.964022, 
            0.963372, 
            0.964102, 
            0.964675, 
            0.96511, 
            0.96583, 
            0.966612, 
            0.96633, 
            0.966379, 
            0.96721, 
            0.967851, 
            0.968395, 
            0.969188, 
            0.968638, 
            0.969358, 
            0.970314, 
            0.970556, 
            0.971111, 
            0.971677, 
            0.971768, 
            0.972278, 
            0.972743, 
            0.973459, 
            0.973953, 
            0.974524, 
            0.975165, 
            0.975577, 
            0.975958, 
            0.976307, 
            0.976211, 
            0.975935, 
            0.97635, 
            0.976926, 
            0.977395, 
            0.977976, 
            0.978237, 
            0.978333, 
            0.978654, 
            0.978955, 
            0.977511, 
            0.978193, 
            0.978199, 
            0.97868, 
            0.979106, 
            0.979608
        ]
    }
}



Chunk 12 processed!


Total data:
Total Events	=	2000000 (B/S= 1672617 / 327383 = 5.11)
BackgroundSumW/SignalSumW 	=	119856048.000000 / 960017.250000	=	124.847809
BackgroundSumPtEtaW/SignalSumPtEtaW 	=	119885576.000000 / 960017.250000	=	124.878563

Training data:
Total Events	=	819991 (B/S= 685667 / 134324 = 5.10)
BackgroundSumW/SignalSumW 	=	49130380.000000 / 395321.781250	=	124.279465
BackgroundSumPtEtaW/SignalSumPtEtaW 	=	49053808.000000 / 395321.781250	=	124.085770

Validation data:
Total Events	=	579790 (B/S= 484915 / 94875 = 5.11)
BackgroundSumW/SignalSumW 	=	34679120.000000 / 276815.625000	=	125.278763
BackgroundSumPtEtaW/SignalSumPtEtaW 	=	34782588.000000 / 276815.625000	=	125.652542

Test data:
Total Events	=	600219 (B/S= 502035 / 98184 = 5.11)
BackgroundSumW/SignalSumW 	=	36046532.000000 / 287879.718750	=	125.213867
BackgroundSumPtEtaW/SignalSumPtEtaW 	=	36049160.000000 / 287879.718750	=	125.222992


[0]	train-auc:0.917581	test-auc:0.908939	validation-auc:0.914097
Multiple eval metrics have been passed: 'validation-auc' will be used for early stopping.

Will train until validation-auc hasn't improved in 10 rounds.
[1]	train-auc:0.915092	test-auc:0.905121	validation-auc:0.910964
[2]	train-auc:0.909954	test-auc:0.899173	validation-auc:0.904063
[3]	train-auc:0.911625	test-auc:0.900516	validation-auc:0.90541
[4]	train-auc:0.917629	test-auc:0.906312	validation-auc:0.911944
[5]	train-auc:0.924129	test-auc:0.912336	validation-auc:0.917588
[6]	train-auc:0.930265	test-auc:0.918368	validation-auc:0.923659
[7]	train-auc:0.932811	test-auc:0.920378	validation-auc:0.925172
[8]	train-auc:0.936815	test-auc:0.924718	validation-auc:0.929645
[9]	train-auc:0.940252	test-auc:0.927835	validation-auc:0.932929
[10]	train-auc:0.945489	test-auc:0.933318	validation-auc:0.937893
[11]	train-auc:0.944549	test-auc:0.932413	validation-auc:0.936589
[12]	train-auc:0.943091	test-auc:0.930472	validation-auc:0.934602
[13]	train-auc:0.942546	test-auc:0.929666	validation-auc:0.93372
[14]	train-auc:0.946189	test-auc:0.932518	validation-auc:0.936541
[15]	train-auc:0.94768	test-auc:0.933475	validation-auc:0.937334
[16]	train-auc:0.950148	test-auc:0.935875	validation-auc:0.939624
[17]	train-auc:0.948679	test-auc:0.933963	validation-auc:0.937687
[18]	train-auc:0.950939	test-auc:0.936272	validation-auc:0.939581
[19]	train-auc:0.952189	test-auc:0.937187	validation-auc:0.940568
[20]	train-auc:0.952789	test-auc:0.937751	validation-auc:0.941336
[21]	train-auc:0.953478	test-auc:0.938166	validation-auc:0.941555
[22]	train-auc:0.954922	test-auc:0.939658	validation-auc:0.942757
[23]	train-auc:0.956011	test-auc:0.940683	validation-auc:0.943438
[24]	train-auc:0.958016	test-auc:0.94312	validation-auc:0.945693
[25]	train-auc:0.945433	test-auc:0.930978	validation-auc:0.932665
[26]	train-auc:0.947915	test-auc:0.932995	validation-auc:0.934577
[27]	train-auc:0.950772	test-auc:0.935584	validation-auc:0.937229
[28]	train-auc:0.951422	test-auc:0.935889	validation-auc:0.937757
[29]	train-auc:0.953736	test-auc:0.938203	validation-auc:0.939404
[30]	train-auc:0.956331	test-auc:0.940712	validation-auc:0.941923
[31]	train-auc:0.958395	test-auc:0.942619	validation-auc:0.944081
[32]	train-auc:0.952448	test-auc:0.936716	validation-auc:0.936602
[33]	train-auc:0.954782	test-auc:0.939077	validation-auc:0.939287
[34]	train-auc:0.956081	test-auc:0.940382	validation-auc:0.940661
Stopping. Best iteration:
[24]	train-auc:0.958016	test-auc:0.94312	validation-auc:0.945693


Validation progress:

{
    "test": {
        "auc": [
            0.908939, 
            0.905121, 
            0.899173, 
            0.900516, 
            0.906312, 
            0.912336, 
            0.918368, 
            0.920378, 
            0.924718, 
            0.927835, 
            0.933318, 
            0.932413, 
            0.930472, 
            0.929666, 
            0.932518, 
            0.933475, 
            0.935875, 
            0.933963, 
            0.936272, 
            0.937187, 
            0.937751, 
            0.938166, 
            0.939658, 
            0.940683, 
            0.94312, 
            0.930978, 
            0.932995, 
            0.935584, 
            0.935889, 
            0.938203, 
            0.940712, 
            0.942619, 
            0.936716, 
            0.939077
        ]
    }, 
    "train": {
        "auc": [
            0.917581, 
            0.915092, 
            0.909954, 
            0.911625, 
            0.917629, 
            0.924129, 
            0.930265, 
            0.932811, 
            0.936815, 
            0.940252, 
            0.945489, 
            0.944549, 
            0.943091, 
            0.942546, 
            0.946189, 
            0.94768, 
            0.950148, 
            0.948679, 
            0.950939, 
            0.952189, 
            0.952789, 
            0.953478, 
            0.954922, 
            0.956011, 
            0.958016, 
            0.945433, 
            0.947915, 
            0.950772, 
            0.951422, 
            0.953736, 
            0.956331, 
            0.958395, 
            0.952448, 
            0.954782
        ]
    }, 
    "validation": {
        "auc": [
            0.914097, 
            0.910964, 
            0.904063, 
            0.90541, 
            0.911944, 
            0.917588, 
            0.923659, 
            0.925172, 
            0.929645, 
            0.932929, 
            0.937893, 
            0.936589, 
            0.934602, 
            0.93372, 
            0.936541, 
            0.937334, 
            0.939624, 
            0.937687, 
            0.939581, 
            0.940568, 
            0.941336, 
            0.941555, 
            0.942757, 
            0.943438, 
            0.945693, 
            0.932665, 
            0.934577, 
            0.937229, 
            0.937757, 
            0.939404, 
            0.941923, 
            0.944081, 
            0.936602, 
            0.939287
        ]
    }
}



[0]	train-auc:0.925247	test-auc:0.921556
[1]	train-auc:0.92441	test-auc:0.916278
[2]	train-auc:0.922218	test-auc:0.913251
[3]	train-auc:0.927981	test-auc:0.920084
[4]	train-auc:0.925974	test-auc:0.9175
[5]	train-auc:0.930785	test-auc:0.921747
[6]	train-auc:0.93339	test-auc:0.924457
[7]	train-auc:0.931741	test-auc:0.921094
[8]	train-auc:0.928508	test-auc:0.916352
[9]	train-auc:0.934643	test-auc:0.922555
[10]	train-auc:0.936014	test-auc:0.923035
[11]	train-auc:0.936786	test-auc:0.923988
[12]	train-auc:0.939456	test-auc:0.926113
[13]	train-auc:0.942057	test-auc:0.928319
[14]	train-auc:0.942496	test-auc:0.928095
[15]	train-auc:0.944362	test-auc:0.930329
[16]	train-auc:0.945961	test-auc:0.931994
[17]	train-auc:0.947504	test-auc:0.933724
[18]	train-auc:0.947158	test-auc:0.933605
[19]	train-auc:0.950203	test-auc:0.936701
[20]	train-auc:0.947937	test-auc:0.93418
[21]	train-auc:0.948076	test-auc:0.934638
[22]	train-auc:0.949965	test-auc:0.936047
[23]	train-auc:0.950914	test-auc:0.936393
[24]	train-auc:0.952133	test-auc:0.93693

Post-validation progress:

{
    "test": {
        "auc": [
            0.921556, 
            0.916278, 
            0.913251, 
            0.920084, 
            0.9175, 
            0.921747, 
            0.924457, 
            0.921094, 
            0.916352, 
            0.922555, 
            0.923035, 
            0.923988, 
            0.926113, 
            0.928319, 
            0.928095, 
            0.930329, 
            0.931994, 
            0.933724, 
            0.933605, 
            0.936701, 
            0.93418, 
            0.934638, 
            0.936047, 
            0.936393, 
            0.93693
        ]
    }, 
    "train": {
        "auc": [
            0.925247, 
            0.92441, 
            0.922218, 
            0.927981, 
            0.925974, 
            0.930785, 
            0.93339, 
            0.931741, 
            0.928508, 
            0.934643, 
            0.936014, 
            0.936786, 
            0.939456, 
            0.942057, 
            0.942496, 
            0.944362, 
            0.945961, 
            0.947504, 
            0.947158, 
            0.950203, 
            0.947937, 
            0.948076, 
            0.949965, 
            0.950914, 
            0.952133
        ]
    }
}



Chunk 13 processed!


Total data:
Total Events	=	2000000 (B/S= 1671482 / 328518 = 5.09)
BackgroundSumW/SignalSumW 	=	119216600.000000 / 957193.562500	=	124.548058
BackgroundSumPtEtaW/SignalSumPtEtaW 	=	119237376.000000 / 957193.562500	=	124.569763

Training data:
Total Events	=	818775 (B/S= 684711 / 134064 = 5.11)
BackgroundSumW/SignalSumW 	=	48590368.000000 / 390854.968750	=	124.318153
BackgroundSumPtEtaW/SignalSumPtEtaW 	=	48626092.000000 / 390854.968750	=	124.409554

Validation data:
Total Events	=	580554 (B/S= 485189 / 95365 = 5.09)
BackgroundSumW/SignalSumW 	=	34662392.000000 / 277240.312500	=	125.026520
BackgroundSumPtEtaW/SignalSumPtEtaW 	=	34648284.000000 / 277240.312500	=	124.975632

Test data:
Total Events	=	600671 (B/S= 501582 / 99089 = 5.06)
BackgroundSumW/SignalSumW 	=	35963804.000000 / 289098.312500	=	124.399910
BackgroundSumPtEtaW/SignalSumPtEtaW 	=	35963020.000000 / 289098.312500	=	124.397202


[0]	train-auc:0.92237	test-auc:0.923098	validation-auc:0.923213
Multiple eval metrics have been passed: 'validation-auc' will be used for early stopping.

Will train until validation-auc hasn't improved in 10 rounds.
[1]	train-auc:0.924206	test-auc:0.923783	validation-auc:0.923907
[2]	train-auc:0.90892	test-auc:0.907291	validation-auc:0.906221
[3]	train-auc:0.912752	test-auc:0.90994	validation-auc:0.910169
[4]	train-auc:0.914387	test-auc:0.909892	validation-auc:0.910573
[5]	train-auc:0.917841	test-auc:0.912349	validation-auc:0.914275
[6]	train-auc:0.919494	test-auc:0.914694	validation-auc:0.915787
[7]	train-auc:0.921866	test-auc:0.916861	validation-auc:0.917665
[8]	train-auc:0.92044	test-auc:0.915981	validation-auc:0.916253
[9]	train-auc:0.924937	test-auc:0.920061	validation-auc:0.920539
[10]	train-auc:0.925996	test-auc:0.921019	validation-auc:0.921147
[11]	train-auc:0.929402	test-auc:0.924694	validation-auc:0.924807
[12]	train-auc:0.931698	test-auc:0.926405	validation-auc:0.927219
[13]	train-auc:0.933278	test-auc:0.926806	validation-auc:0.928391
[14]	train-auc:0.93465	test-auc:0.92759	validation-auc:0.929084
[15]	train-auc:0.935947	test-auc:0.928657	validation-auc:0.929747
[16]	train-auc:0.938336	test-auc:0.930562	validation-auc:0.931747
[17]	train-auc:0.93975	test-auc:0.93185	validation-auc:0.93282
[18]	train-auc:0.940559	test-auc:0.93253	validation-auc:0.93385
[19]	train-auc:0.940606	test-auc:0.932242	validation-auc:0.93353
[20]	train-auc:0.942325	test-auc:0.933695	validation-auc:0.935002
[21]	train-auc:0.942959	test-auc:0.934155	validation-auc:0.93516
[22]	train-auc:0.943179	test-auc:0.93373	validation-auc:0.934821
[23]	train-auc:0.944464	test-auc:0.934217	validation-auc:0.935116
[24]	train-auc:0.944213	test-auc:0.933574	validation-auc:0.934686
[25]	train-auc:0.943842	test-auc:0.932517	validation-auc:0.933896
[26]	train-auc:0.945825	test-auc:0.934348	validation-auc:0.935695
[27]	train-auc:0.944841	test-auc:0.93364	validation-auc:0.934112
[28]	train-auc:0.945664	test-auc:0.934094	validation-auc:0.934171
[29]	train-auc:0.945497	test-auc:0.933476	validation-auc:0.934024
[30]	train-auc:0.94185	test-auc:0.929004	validation-auc:0.929473
[31]	train-auc:0.943382	test-auc:0.930179	validation-auc:0.930835
[32]	train-auc:0.945036	test-auc:0.931571	validation-auc:0.932284
[33]	train-auc:0.945653	test-auc:0.93214	validation-auc:0.933079
[34]	train-auc:0.947808	test-auc:0.933907	validation-auc:0.934733
[35]	train-auc:0.948993	test-auc:0.935123	validation-auc:0.935793
[36]	train-auc:0.94994	test-auc:0.935962	validation-auc:0.936576
[37]	train-auc:0.951324	test-auc:0.937221	validation-auc:0.937944
[38]	train-auc:0.951258	test-auc:0.936799	validation-auc:0.937138
[39]	train-auc:0.950022	test-auc:0.936075	validation-auc:0.934836
[40]	train-auc:0.950817	test-auc:0.936759	validation-auc:0.935696
[41]	train-auc:0.951585	test-auc:0.936808	validation-auc:0.936654
[42]	train-auc:0.952374	test-auc:0.93716	validation-auc:0.937102
[43]	train-auc:0.953114	test-auc:0.937736	validation-auc:0.937906
[44]	train-auc:0.953556	test-auc:0.937931	validation-auc:0.938166
[45]	train-auc:0.95422	test-auc:0.938778	validation-auc:0.938952
[46]	train-auc:0.954408	test-auc:0.938751	validation-auc:0.938959
[47]	train-auc:0.954784	test-auc:0.938943	validation-auc:0.938982
[48]	train-auc:0.954899	test-auc:0.938708	validation-auc:0.938817
[49]	train-auc:0.955382	test-auc:0.939134	validation-auc:0.939087
[50]	train-auc:0.955969	test-auc:0.939877	validation-auc:0.939811
[51]	train-auc:0.956969	test-auc:0.940688	validation-auc:0.940598
[52]	train-auc:0.957479	test-auc:0.940778	validation-auc:0.940795
[53]	train-auc:0.957805	test-auc:0.940844	validation-auc:0.940925
[54]	train-auc:0.958169	test-auc:0.940897	validation-auc:0.940974
[55]	train-auc:0.958764	test-auc:0.941469	validation-auc:0.941365
[56]	train-auc:0.959516	test-auc:0.942075	validation-auc:0.942091
[57]	train-auc:0.960359	test-auc:0.942816	validation-auc:0.942886
[58]	train-auc:0.960599	test-auc:0.942819	validation-auc:0.942916
[59]	train-auc:0.960641	test-auc:0.942674	validation-auc:0.942916
[60]	train-auc:0.960783	test-auc:0.942837	validation-auc:0.943002
[61]	train-auc:0.961294	test-auc:0.943255	validation-auc:0.943532
[62]	train-auc:0.961058	test-auc:0.943289	validation-auc:0.943212
[63]	train-auc:0.96203	test-auc:0.944176	validation-auc:0.943871
[64]	train-auc:0.9622	test-auc:0.944268	validation-auc:0.943974
[65]	train-auc:0.962313	test-auc:0.944352	validation-auc:0.944171
[66]	train-auc:0.962891	test-auc:0.944631	validation-auc:0.944619
[67]	train-auc:0.962988	test-auc:0.9442	validation-auc:0.944762
[68]	train-auc:0.963162	test-auc:0.943906	validation-auc:0.944367
[69]	train-auc:0.96331	test-auc:0.943945	validation-auc:0.944247
[70]	train-auc:0.963558	test-auc:0.94404	validation-auc:0.944277
[71]	train-auc:0.964127	test-auc:0.944411	validation-auc:0.944771
[72]	train-auc:0.964241	test-auc:0.944396	validation-auc:0.944724
[73]	train-auc:0.964567	test-auc:0.944843	validation-auc:0.945051
[74]	train-auc:0.965217	test-auc:0.945446	validation-auc:0.945766
[75]	train-auc:0.965614	test-auc:0.945538	validation-auc:0.945825
[76]	train-auc:0.965597	test-auc:0.945418	validation-auc:0.945321
[77]	train-auc:0.965989	test-auc:0.945927	validation-auc:0.945677
[78]	train-auc:0.966042	test-auc:0.945976	validation-auc:0.945768
[79]	train-auc:0.966223	test-auc:0.946099	validation-auc:0.94572
[80]	train-auc:0.966167	test-auc:0.946196	validation-auc:0.945459
[81]	train-auc:0.966354	test-auc:0.946429	validation-auc:0.945573
[82]	train-auc:0.966358	test-auc:0.946283	validation-auc:0.945503
[83]	train-auc:0.967136	test-auc:0.947036	validation-auc:0.946239
[84]	train-auc:0.967164	test-auc:0.946974	validation-auc:0.946221
[85]	train-auc:0.966757	test-auc:0.946292	validation-auc:0.945292
[86]	train-auc:0.967196	test-auc:0.946608	validation-auc:0.945581
[87]	train-auc:0.967704	test-auc:0.947371	validation-auc:0.946133
[88]	train-auc:0.968038	test-auc:0.947611	validation-auc:0.946249
[89]	train-auc:0.968243	test-auc:0.947636	validation-auc:0.946251
[90]	train-auc:0.968478	test-auc:0.94777	validation-auc:0.946194
