************************************************************************************************************************************************

2020-08-16 23:39:53
Starting photon ID training BDT

inFilePath	=	/hdfs/cms/user/wadud/anTGC/BDTdata/mergedSamplesShuffled.root
saveDir		=	/local/cms/user/wadud/aNTGCmet/aNTGC_analysis/phoIDstudy/BDT/data/trainingEta0p1Alpha0/
inTreeName	=	fullEB_Tree
chunksize	=	2000000
logFile		=	/local/cms/user/wadud/aNTGCmet/aNTGC_analysis/phoIDstudy/BDT/data/trainingEta0p1Alpha0//trainWithTune_2020_08_16_23_39_53.log

BDT input features (17) :
['phoE1x3OESCrFull5x5', 'phoE2ndOE3x3Full5x5', 'phoE2ndOESCrFull5x5', 'phoE2ndOEmaxFull5x5', 'phoE2x5OESCrFull5x5', 'phoE5x5OESCrFull5x5', 'phoEmaxOE3x3Full5x5', 'phoEmaxOESCrFull5x5', 'phoEtaWOPhiWFull5x5', 'phoEtaWidth', 'phoPhiWidth', 'phoR9Full5x5', 'phoS4Full5x5', 'phoSieieOSipipFull5x5', 'phoSigmaIEtaIEta', 'phoSigmaIEtaIPhi', 'phoSigmaIPhiIPhi']



Training with params:
{'eval_metric': 'auc', 'sampling_method': 'uniform', 'alpha': 0.0, 'tree_method': 'exact', 'booster': 'gbtree', 'colsample_bytree': 0.5, 'verbosity': 1, 'nthread': -1, 'min_child_weight': 1.8, 'predictor': 'cpu_predictor', 'subsample': 0.5, 'eta': 0.1, 'objective': 'binary:logistic', 'max_depth': 22, 'gamma': 0.05}




Total data:
Total Events	=	2000000 (B/S= 1672280 / 327720 = 5.10)
BackgroundSumW/SignalSumW 	=	118920104.000000 / 962626.812500	=	123.537079
BackgroundSumPtEtaW/SignalSumPtEtaW 	=	118959856.000000 / 962626.812500	=	123.578377

Training data:
Total Events	=	819550 (B/S= 684955 / 134595 = 5.09)
BackgroundSumW/SignalSumW 	=	48728768.000000 / 396644.968750	=	122.852356
BackgroundSumPtEtaW/SignalSumPtEtaW 	=	48750264.000000 / 396644.968750	=	122.906548

Validation data:
Total Events	=	579872 (B/S= 485148 / 94724 = 5.12)
BackgroundSumW/SignalSumW 	=	34831516.000000 / 277818.906250	=	125.374893
BackgroundSumPtEtaW/SignalSumPtEtaW 	=	34816180.000000 / 277818.906250	=	125.319695

Test data:
Total Events	=	600578 (B/S= 502177 / 98401 = 5.10)
BackgroundSumW/SignalSumW 	=	35359820.000000 / 288163.031250	=	122.707687
BackgroundSumPtEtaW/SignalSumPtEtaW 	=	35393416.000000 / 288163.031250	=	122.824280


[0]	train-auc:0.996068	test-auc:0.993431	validation-auc:0.993315
            0.971513, 
            0.971581, 
            0.97165, 
            0.971609, 
            0.971634, 
            0.971482
        ]
    }
}



[0]	train-auc:0.954808	test-auc:0.954357
[1]	train-auc:0.949647	test-auc:0.948541
[2]	train-auc:0.935258	test-auc:0.934086
[3]	train-auc:0.940736	test-auc:0.937538
[4]	train-auc:0.944877	test-auc:0.941003
[5]	train-auc:0.951088	test-auc:0.946538
[6]	train-auc:0.95347	test-auc:0.948103
[7]	train-auc:0.954013	test-auc:0.947745
[8]	train-auc:0.955885	test-auc:0.948894
[9]	train-auc:0.95687	test-auc:0.949598
[10]	train-auc:0.958483	test-auc:0.950951
[11]	train-auc:0.960824	test-auc:0.95312
[12]	train-auc:0.962031	test-auc:0.953838
[13]	train-auc:0.963944	test-auc:0.955512
[14]	train-auc:0.96336	test-auc:0.954643
[15]	train-auc:0.963943	test-auc:0.955095
[16]	train-auc:0.964894	test-auc:0.955835
[17]	train-auc:0.965517	test-auc:0.956524
[18]	train-auc:0.962379	test-auc:0.953208
[19]	train-auc:0.964189	test-auc:0.954756
[20]	train-auc:0.96543	test-auc:0.955834
[21]	train-auc:0.965765	test-auc:0.955867
[22]	train-auc:0.967246	test-auc:0.957102
[23]	train-auc:0.968678	test-auc:0.958281
[24]	train-auc:0.966511	test-auc:0.95634
[25]	train-auc:0.967844	test-auc:0.957192
[26]	train-auc:0.969434	test-auc:0.958122
[27]	train-auc:0.970407	test-auc:0.958831
[28]	train-auc:0.971392	test-auc:0.95946
[29]	train-auc:0.972061	test-auc:0.959939
[30]	train-auc:0.973078	test-auc:0.960874
[31]	train-auc:0.973809	test-auc:0.961215
[32]	train-auc:0.974197	test-auc:0.961603
[33]	train-auc:0.973777	test-auc:0.961142
[34]	train-auc:0.974754	test-auc:0.962027
[35]	train-auc:0.975043	test-auc:0.961958
[36]	train-auc:0.97562	test-auc:0.962065
[37]	train-auc:0.975481	test-auc:0.961974
[38]	train-auc:0.976086	test-auc:0.96238
[39]	train-auc:0.97682	test-auc:0.962893
[40]	train-auc:0.977366	test-auc:0.963338
[41]	train-auc:0.977876	test-auc:0.963705
[42]	train-auc:0.978442	test-auc:0.964098
[43]	train-auc:0.979218	test-auc:0.964816
[44]	train-auc:0.979596	test-auc:0.964813
[45]	train-auc:0.980215	test-auc:0.96545
[46]	train-auc:0.980655	test-auc:0.965665
[47]	train-auc:0.981118	test-auc:0.966002
[48]	train-auc:0.981285	test-auc:0.96586
[49]	train-auc:0.98158	test-auc:0.966084
[50]	train-auc:0.981924	test-auc:0.966297
[51]	train-auc:0.982279	test-auc:0.966539
[52]	train-auc:0.982707	test-auc:0.966956
[53]	train-auc:0.983104	test-auc:0.967266
[54]	train-auc:0.983369	test-auc:0.967436
[55]	train-auc:0.983601	test-auc:0.967683
[56]	train-auc:0.983864	test-auc:0.967647
[57]	train-auc:0.984009	test-auc:0.967584
[58]	train-auc:0.984259	test-auc:0.96782
[59]	train-auc:0.984734	test-auc:0.968259
[60]	train-auc:0.984863	test-auc:0.968422
[61]	train-auc:0.984793	test-auc:0.968125
[62]	train-auc:0.985128	test-auc:0.968511
[63]	train-auc:0.985272	test-auc:0.968561
[64]	train-auc:0.985372	test-auc:0.968577
[65]	train-auc:0.98556	test-auc:0.968806
[66]	train-auc:0.985521	test-auc:0.96867
[67]	train-auc:0.985635	test-auc:0.968672
[68]	train-auc:0.985872	test-auc:0.96873
[69]	train-auc:0.986154	test-auc:0.968735
[70]	train-auc:0.986444	test-auc:0.969111
[71]	train-auc:0.986568	test-auc:0.96926
[72]	train-auc:0.986755	test-auc:0.969322
[73]	train-auc:0.986938	test-auc:0.969392
[74]	train-auc:0.987056	test-auc:0.969376
[75]	train-auc:0.987226	test-auc:0.96955
[76]	train-auc:0.987418	test-auc:0.96993
[77]	train-auc:0.987568	test-auc:0.970047
[78]	train-auc:0.987689	test-auc:0.970083
[79]	train-auc:0.987984	test-auc:0.970499

Post-validation progress:

{
    "test": {
        "auc": [
            0.954357, 
            0.948541, 
            0.934086, 
            0.937538, 
            0.941003, 
            0.946538, 
            0.948103, 
            0.947745, 
            0.948894, 
            0.949598, 
            0.950951, 
            0.95312, 
            0.953838, 
            0.955512, 
            0.954643, 
            0.955095, 
            0.955835, 
            0.956524, 
            0.953208, 
            0.954756, 
            0.955834, 
            0.955867, 
            0.957102, 
            0.958281, 
            0.95634, 
            0.957192, 
            0.958122, 
            0.958831, 
            0.95946, 
            0.959939, 
            0.960874, 
            0.961215, 
            0.961603, 
            0.961142, 
            0.962027, 
            0.961958, 
            0.962065, 
            0.961974, 
            0.96238, 
            0.962893, 
            0.963338, 
            0.963705, 
            0.964098, 
            0.964816, 
            0.964813, 
            0.96545, 
            0.965665, 
            0.966002, 
            0.96586, 
            0.966084, 
            0.966297, 
            0.966539, 
            0.966956, 
            0.967266, 
            0.967436, 
            0.967683, 
            0.967647, 
            0.967584, 
            0.96782, 
            0.968259, 
            0.968422, 
            0.968125, 
            0.968511, 
            0.968561, 
            0.968577, 
            0.968806, 
            0.96867, 
            0.968672, 
            0.96873, 
            0.968735, 
            0.969111, 
            0.96926, 
            0.969322, 
            0.969392, 
            0.969376, 
            0.96955, 
            0.96993, 
            0.970047, 
            0.970083, 
            0.970499
        ]
    }, 
    "train": {
        "auc": [
            0.954808, 
            0.949647, 
            0.935258, 
            0.940736, 
            0.944877, 
            0.951088, 
            0.95347, 
            0.954013, 
            0.955885, 
            0.95687, 
            0.958483, 
            0.960824, 
            0.962031, 
            0.963944, 
            0.96336, 
            0.963943, 
            0.964894, 
            0.965517, 
            0.962379, 
            0.964189, 
            0.96543, 
            0.965765, 
            0.967246, 
            0.968678, 
            0.966511, 
            0.967844, 
            0.969434, 
            0.970407, 
            0.971392, 
            0.972061, 
            0.973078, 
            0.973809, 
            0.974197, 
            0.973777, 
            0.974754, 
            0.975043, 
            0.97562, 
            0.975481, 
            0.976086, 
            0.97682, 
            0.977366, 
            0.977876, 
            0.978442, 
            0.979218, 
            0.979596, 
            0.980215, 
            0.980655, 
            0.981118, 
            0.981285, 
            0.98158, 
            0.981924, 
            0.982279, 
            0.982707, 
            0.983104, 
            0.983369, 
            0.983601, 
            0.983864, 
            0.984009, 
            0.984259, 
            0.984734, 
            0.984863, 
            0.984793, 
            0.985128, 
            0.985272, 
            0.985372, 
            0.98556, 
            0.985521, 
            0.985635, 
            0.985872, 
            0.986154, 
            0.986444, 
            0.986568, 
            0.986755, 
            0.986938, 
            0.987056, 
            0.987226, 
            0.987418, 
            0.987568, 
            0.987689, 
            0.987984
        ]
    }
}



Chunk 11 processed!


Total data:
Total Events	=	2000000 (B/S= 1671774 / 328226 = 5.09)
BackgroundSumW/SignalSumW 	=	119266752.000000 / 956849.875000	=	124.645210
BackgroundSumPtEtaW/SignalSumPtEtaW 	=	119308872.000000 / 956849.875000	=	124.689224

Training data:
Total Events	=	818862 (B/S= 684059 / 134803 = 5.07)
BackgroundSumW/SignalSumW 	=	48900656.000000 / 395445.375000	=	123.659698
BackgroundSumPtEtaW/SignalSumPtEtaW 	=	48914304.000000 / 395445.375000	=	123.694214

Validation data:
Total Events	=	580423 (B/S= 485589 / 94834 = 5.12)
BackgroundSumW/SignalSumW 	=	34556016.000000 / 275165.656250	=	125.582588
BackgroundSumPtEtaW/SignalSumPtEtaW 	=	34550156.000000 / 275165.656250	=	125.561295

Test data:
Total Events	=	600715 (B/S= 502126 / 98589 = 5.09)
BackgroundSumW/SignalSumW 	=	35810064.000000 / 286238.843750	=	125.105537
BackgroundSumPtEtaW/SignalSumPtEtaW 	=	35844400.000000 / 286238.843750	=	125.225494


[0]	train-auc:0.94684	test-auc:0.942191	validation-auc:0.94495
Multiple eval metrics have been passed: 'validation-auc' will be used for early stopping.

Will train until validation-auc hasn't improved in 10 rounds.
[1]	train-auc:0.939532	test-auc:0.933323	validation-auc:0.935486
[2]	train-auc:0.937905	test-auc:0.929799	validation-auc:0.931564
[3]	train-auc:0.941515	test-auc:0.933051	validation-auc:0.934956
[4]	train-auc:0.945998	test-auc:0.936807	validation-auc:0.938784
[5]	train-auc:0.948737	test-auc:0.939185	validation-auc:0.94127
[6]	train-auc:0.950478	test-auc:0.940375	validation-auc:0.942672
[7]	train-auc:0.953464	test-auc:0.943677	validation-auc:0.945497
[8]	train-auc:0.951541	test-auc:0.941597	validation-auc:0.942806
[9]	train-auc:0.953894	test-auc:0.943583	validation-auc:0.944707
[10]	train-auc:0.955969	test-auc:0.945369	validation-auc:0.946425
[11]	train-auc:0.957209	test-auc:0.946238	validation-auc:0.94718
[12]	train-auc:0.957875	test-auc:0.946632	validation-auc:0.947435
[13]	train-auc:0.960188	test-auc:0.948526	validation-auc:0.949183
[14]	train-auc:0.961639	test-auc:0.949999	validation-auc:0.950451
[15]	train-auc:0.962647	test-auc:0.950794	validation-auc:0.951335
[16]	train-auc:0.964162	test-auc:0.952294	validation-auc:0.95224
[17]	train-auc:0.964437	test-auc:0.95228	validation-auc:0.952326
[18]	train-auc:0.965802	test-auc:0.953398	validation-auc:0.953479
[19]	train-auc:0.96552	test-auc:0.952848	validation-auc:0.952669
[20]	train-auc:0.966123	test-auc:0.953303	validation-auc:0.953308
[21]	train-auc:0.967305	test-auc:0.954122	validation-auc:0.954081
[22]	train-auc:0.968597	test-auc:0.955202	validation-auc:0.955129
[23]	train-auc:0.969315	test-auc:0.955418	validation-auc:0.955542
[24]	train-auc:0.96993	test-auc:0.955456	validation-auc:0.956145
[25]	train-auc:0.970545	test-auc:0.955986	validation-auc:0.956811
[26]	train-auc:0.970659	test-auc:0.955964	validation-auc:0.956861
[27]	train-auc:0.971156	test-auc:0.956288	validation-auc:0.957164
[28]	train-auc:0.971858	test-auc:0.956552	validation-auc:0.957618
[29]	train-auc:0.972391	test-auc:0.956997	validation-auc:0.958274
[30]	train-auc:0.972874	test-auc:0.957211	validation-auc:0.958214
[31]	train-auc:0.973803	test-auc:0.957955	validation-auc:0.959055
[32]	train-auc:0.974248	test-auc:0.95824	validation-auc:0.959134
[33]	train-auc:0.974889	test-auc:0.958505	validation-auc:0.959772
[34]	train-auc:0.974878	test-auc:0.957996	validation-auc:0.959305
[35]	train-auc:0.97513	test-auc:0.957963	validation-auc:0.959421
[36]	train-auc:0.974113	test-auc:0.957152	validation-auc:0.958625
[37]	train-auc:0.974749	test-auc:0.957556	validation-auc:0.958982
[38]	train-auc:0.974974	test-auc:0.95753	validation-auc:0.95907
[39]	train-auc:0.97587	test-auc:0.958483	validation-auc:0.959905
[40]	train-auc:0.97609	test-auc:0.958631	validation-auc:0.96003
[41]	train-auc:0.976089	test-auc:0.958437	validation-auc:0.959818
[42]	train-auc:0.976224	test-auc:0.958472	validation-auc:0.959706
[43]	train-auc:0.976693	test-auc:0.958836	validation-auc:0.960116
[44]	train-auc:0.97728	test-auc:0.959595	validation-auc:0.960778
[45]	train-auc:0.977565	test-auc:0.95972	validation-auc:0.960907
[46]	train-auc:0.975782	test-auc:0.958256	validation-auc:0.959144
[47]	train-auc:0.976251	test-auc:0.958418	validation-auc:0.959482
[48]	train-auc:0.977067	test-auc:0.959066	validation-auc:0.960044
[49]	train-auc:0.97742	test-auc:0.959095	validation-auc:0.960387
[50]	train-auc:0.978104	test-auc:0.959636	validation-auc:0.960903
[51]	train-auc:0.978726	test-auc:0.960107	validation-auc:0.961379
[52]	train-auc:0.978891	test-auc:0.960078	validation-auc:0.961418
[53]	train-auc:0.979115	test-auc:0.960163	validation-auc:0.961711
[54]	train-auc:0.979396	test-auc:0.960241	validation-auc:0.961792
[55]	train-auc:0.979621	test-auc:0.960388	validation-auc:0.961874
[56]	train-auc:0.979987	test-auc:0.96084	validation-auc:0.962115
[57]	train-auc:0.980407	test-auc:0.961128	validation-auc:0.962356
[58]	train-auc:0.980546	test-auc:0.960998	validation-auc:0.962264
[59]	train-auc:0.981014	test-auc:0.961194	validation-auc:0.962681
[60]	train-auc:0.981432	test-auc:0.961691	validation-auc:0.963173
[61]	train-auc:0.981504	test-auc:0.961483	validation-auc:0.963007
[62]	train-auc:0.981642	test-auc:0.96149	validation-auc:0.963055
[63]	train-auc:0.982064	test-auc:0.96181	validation-auc:0.963394
[64]	train-auc:0.981506	test-auc:0.961419	validation-auc:0.962869
[65]	train-auc:0.981756	test-auc:0.961711	validation-auc:0.962957
[66]	train-auc:0.982096	test-auc:0.962052	validation-auc:0.963296
[67]	train-auc:0.982333	test-auc:0.962212	validation-auc:0.963409
[68]	train-auc:0.98257	test-auc:0.962354	validation-auc:0.9636
[69]	train-auc:0.982647	test-auc:0.96203	validation-auc:0.963582
[70]	train-auc:0.982854	test-auc:0.962095	validation-auc:0.963634
[71]	train-auc:0.983039	test-auc:0.962165	validation-auc:0.963682
[72]	train-auc:0.983244	test-auc:0.962278	validation-auc:0.963666
[73]	train-auc:0.98343	test-auc:0.962354	validation-auc:0.963781
[74]	train-auc:0.981993	test-auc:0.961045	validation-auc:0.962695
[75]	train-auc:0.982541	test-auc:0.961535	validation-auc:0.963155
[76]	train-auc:0.982762	test-auc:0.96159	validation-auc:0.963212
[77]	train-auc:0.982558	test-auc:0.961323	validation-auc:0.962951
[78]	train-auc:0.983021	test-auc:0.961758	validation-auc:0.963386
[79]	train-auc:0.983581	test-auc:0.962438	validation-auc:0.963816
[80]	train-auc:0.98382	test-auc:0.962623	validation-auc:0.963957
[81]	train-auc:0.983887	test-auc:0.96263	validation-auc:0.963939
[82]	train-auc:0.984174	test-auc:0.962951	validation-auc:0.96418
[83]	train-auc:0.984142	test-auc:0.962618	validation-auc:0.963878
[84]	train-auc:0.984466	test-auc:0.963021	validation-auc:0.964219
[85]	train-auc:0.984649	test-auc:0.963164	validation-auc:0.964348
[86]	train-auc:0.984858	test-auc:0.96334	validation-auc:0.964516
[87]	train-auc:0.985036	test-auc:0.963456	validation-auc:0.964712
[88]	train-auc:0.985249	test-auc:0.963582	validation-auc:0.964938
[89]	train-auc:0.984989	test-auc:0.963177	validation-auc:0.964541
[90]	train-auc:0.985392	test-auc:0.963496	validation-auc:0.965051
[91]	train-auc:0.985498	test-auc:0.963528	validation-auc:0.964811
[92]	train-auc:0.985653	test-auc:0.963603	validation-auc:0.964812
[93]	train-auc:0.985713	test-auc:0.963664	validation-auc:0.96497
[94]	train-auc:0.985933	test-auc:0.963896	validation-auc:0.965076
[95]	train-auc:0.986092	test-auc:0.964126	validation-auc:0.965266
[96]	train-auc:0.986359	test-auc:0.96441	validation-auc:0.965558
[97]	train-auc:0.986534	test-auc:0.964625	validation-auc:0.965882
[98]	train-auc:0.9867	test-auc:0.964674	validation-auc:0.965907
[99]	train-auc:0.986864	test-auc:0.964792	validation-auc:0.966177
[100]	train-auc:0.986891	test-auc:0.964765	validation-auc:0.966167
[101]	train-auc:0.987074	test-auc:0.964924	validation-auc:0.966395
[102]	train-auc:0.987155	test-auc:0.964933	validation-auc:0.966462
[103]	train-auc:0.987284	test-auc:0.965062	validation-auc:0.966489
[104]	train-auc:0.987337	test-auc:0.965131	validation-auc:0.966569
[105]	train-auc:0.987469	test-auc:0.965147	validation-auc:0.966634
[106]	train-auc:0.987596	test-auc:0.965231	validation-auc:0.966722
[107]	train-auc:0.9877	test-auc:0.965154	validation-auc:0.96677
[108]	train-auc:0.987964	test-auc:0.96542	validation-auc:0.967073
[109]	train-auc:0.988239	test-auc:0.965579	validation-auc:0.967187
[110]	train-auc:0.988374	test-auc:0.965686	validation-auc:0.967292
